ProductKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,ProductName,Cost,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,Product Description,Start Date,End Date,Status
337,2,"LB ","CM ","Road-650 Black, 62",486.71,Black,100,75,782.99,62,60-62 CM,20,4,"R ",469.794,"L ","U ",Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
338,2,"LB ","CM ","Road-650 Black, 44",413.15,Black,100,75,699.10,44,42-46 CM,18.77,4,"R ",419.4589,"L ","U ",Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
339,2,"LB ","CM ","Road-650 Black, 44",486.71,Black,100,75,782.99,44,42-46 CM,18.77,4,"R ",469.794,"L ","U ",Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
340,2,"LB ","CM ","Road-650 Black, 48",413.15,Black,100,75,699.10,48,48-52 CM,19.13,4,"R ",419.4589,"L ","U ",Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
341,2,"LB ","CM ","Road-650 Black, 48",486.71,Black,100,75,782.99,48,48-52 CM,19.13,4,"R ",469.794,"L ","U ",Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
342,2,"LB ","CM ","Road-650 Black, 52",413.15,Black,100,75,699.10,52,48-52 CM,19.42,4,"R ",419.4589,"L ","U ",Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
343,2,"LB ","CM ","Road-650 Black, 52",486.71,Black,100,75,782.99,52,48-52 CM,19.42,4,"R ",469.794,"L ","U ",Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
344,1,"LB ","CM ","Mountain-100 Silver, 38",1912.15,Silver,100,75,3399.99,38,38-40 CM,20.35,4,"M ",2039.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
345,1,"LB ","CM ","Mountain-100 Silver, 42",1912.15,Silver,100,75,3399.99,42,42-46 CM,20.77,4,"M ",2039.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
346,1,"LB ","CM ","Mountain-100 Silver, 44",1912.15,Silver,100,75,3399.99,44,42-46 CM,21.13,4,"M ",2039.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
347,1,"LB ","CM ","Mountain-100 Silver, 48",1912.15,Silver,100,75,3399.99,48,48-52 CM,21.42,4,"M ",2039.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
348,1,"LB ","CM ","Mountain-100 Black, 38",1898.09,Black,100,75,3374.99,38,38-40 CM,20.35,4,"M ",2024.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
349,1,"LB ","CM ","Mountain-100 Black, 42",1898.09,Black,100,75,3374.99,42,42-46 CM,20.77,4,"M ",2024.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
350,1,"LB ","CM ","Mountain-100 Black, 44",1898.09,Black,100,75,3374.99,44,42-46 CM,21.13,4,"M ",2024.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
351,1,"LB ","CM ","Mountain-100 Black, 48",1898.09,Black,100,75,3374.99,48,48-52 CM,21.42,4,"M ",2024.994,"H ","U ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
352,1,"LB ","CM ","Mountain-200 Silver, 38",1117.86,Silver,100,75,2071.42,38,38-40 CM,23.35,4,"M ",1242.8518,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
353,1,"LB ","CM ","Mountain-200 Silver, 38",1265.62,Silver,100,75,2319.99,38,38-40 CM,23.35,4,"M ",1391.994,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01 00:00:00.000,NULL,Current
354,1,"LB ","CM ","Mountain-200 Silver, 42",1117.86,Silver,100,75,2071.42,42,42-46 CM,23.77,4,"M ",1242.8518,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
355,1,"LB ","CM ","Mountain-200 Silver, 42",1265.62,Silver,100,75,2319.99,42,42-46 CM,23.77,4,"M ",1391.994,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01 00:00:00.000,NULL,Current
356,1,"LB ","CM ","Mountain-200 Silver, 46",1117.86,Silver,100,75,2071.42,46,42-46 CM,24.13,4,"M ",1242.8518,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
357,1,"LB ","CM ","Mountain-200 Silver, 46",1265.62,Silver,100,75,2319.99,46,42-46 CM,24.13,4,"M ",1391.994,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01 00:00:00.000,NULL,Current
358,1,"LB ","CM ","Mountain-200 Black, 38",1105.81,Black,100,75,2049.10,38,38-40 CM,23.35,4,"M ",1229.4589,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
359,1,"LB ","CM ","Mountain-200 Black, 38",1251.98,Black,100,75,2294.99,38,38-40 CM,23.35,4,"M ",1376.994,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01 00:00:00.000,NULL,Current
360,1,"LB ","CM ","Mountain-200 Black, 42",1105.81,Black,100,75,2049.10,42,42-46 CM,23.77,4,"M ",1229.4589,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
361,1,"LB ","CM ","Mountain-200 Black, 42",1251.98,Black,100,75,2294.99,42,42-46 CM,23.77,4,"M ",1376.994,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01 00:00:00.000,NULL,Current
362,1,"LB ","CM ","Mountain-200 Black, 46",1105.81,Black,100,75,2049.10,46,42-46 CM,24.13,4,"M ",1229.4589,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
363,1,"LB ","CM ","Mountain-200 Black, 46",1251.98,Black,100,75,2294.99,46,42-46 CM,24.13,4,"M ",1376.994,"H ","U ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01 00:00:00.000,NULL,Current
364,1,"LB ","CM ","Mountain-300 Black, 38",598.44,Black,100,75,1079.99,38,38-40 CM,25.35,4,"M ",647.994,"M ","U ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
365,1,"LB ","CM ","Mountain-300 Black, 40",598.44,Black,100,75,1079.99,40,38-40 CM,25.77,4,"M ",647.994,"M ","U ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
366,1,"LB ","CM ","Mountain-300 Black, 44",598.44,Black,100,75,1079.99,44,42-46 CM,26.13,4,"M ",647.994,"M ","U ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
367,1,"LB ","CM ","Mountain-300 Black, 48",598.44,Black,100,75,1079.99,48,48-52 CM,26.42,4,"M ",647.994,"M ","U ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
368,2,"LB ","CM ","Road-250 Red, 44",1518.79,Red,100,75,2443.35,44,42-46 CM,14.77,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
369,2,"LB ","CM ","Road-250 Red, 48",1518.79,Red,100,75,2443.35,48,48-52 CM,15.13,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
370,2,"LB ","CM ","Road-250 Red, 52",1518.79,Red,100,75,2443.35,52,48-52 CM,15.42,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
371,2,"LB ","CM ","Road-250 Red, 58",1320.68,Red,100,75,2181.56,58,54-58 CM,15.79,4,"R ",1308.9375,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
372,2,"LB ","CM ","Road-250 Red, 58",1554.95,Red,100,75,2443.35,58,54-58 CM,15.79,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
373,2,"LB ","CM ","Road-250 Black, 44",1320.68,Black,100,75,2181.56,44,42-46 CM,14.77,4,"R ",1308.9375,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
374,2,"LB ","CM ","Road-250 Black, 44",1554.95,Black,100,75,2443.35,44,42-46 CM,14.77,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
375,2,"LB ","CM ","Road-250 Black, 48",1320.68,Black,100,75,2181.56,48,48-52 CM,15.13,4,"R ",1308.9375,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
376,2,"LB ","CM ","Road-250 Black, 48",1554.95,Black,100,75,2443.35,48,48-52 CM,15.13,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
377,2,"LB ","CM ","Road-250 Black, 52",1320.68,Black,100,75,2181.56,52,48-52 CM,15.42,4,"R ",1308.9375,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
378,2,"LB ","CM ","Road-250 Black, 52",1554.95,Black,100,75,2443.35,52,48-52 CM,15.42,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
379,2,"LB ","CM ","Road-250 Black, 58",1320.68,Black,100,75,2181.56,58,54-58 CM,15.68,4,"R ",1308.9375,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
380,2,"LB ","CM ","Road-250 Black, 58",1554.95,Black,100,75,2443.35,58,54-58 CM,15.68,4,"R ",1466.01,"H ","U ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,NULL,Current
381,2,"LB ","CM ","Road-550-W Yellow, 38",605.65,Yellow,100,75,1000.44,38,38-40 CM,17.35,4,"R ",600.2625,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
382,2,"LB ","CM ","Road-550-W Yellow, 38",713.08,Yellow,100,75,1120.49,38,38-40 CM,17.35,4,"R ",672.294,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,NULL,Current
383,2,"LB ","CM ","Road-550-W Yellow, 40",605.65,Yellow,100,75,1000.44,40,38-40 CM,17.77,4,"R ",600.2625,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
384,2,"LB ","CM ","Road-550-W Yellow, 40",713.08,Yellow,100,75,1120.49,40,38-40 CM,17.77,4,"R ",672.294,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,NULL,Current
385,2,"LB ","CM ","Road-550-W Yellow, 42",605.65,Yellow,100,75,1000.44,42,42-46 CM,18.13,4,"R ",600.2625,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
386,2,"LB ","CM ","Road-550-W Yellow, 42",713.08,Yellow,100,75,1120.49,42,42-46 CM,18.13,4,"R ",672.294,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,NULL,Current
387,2,"LB ","CM ","Road-550-W Yellow, 44",605.65,Yellow,100,75,1000.44,44,42-46 CM,18.42,4,"R ",600.2625,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
388,2,"LB ","CM ","Road-550-W Yellow, 44",713.08,Yellow,100,75,1120.49,44,42-46 CM,18.42,4,"R ",672.294,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,NULL,Current
389,2,"LB ","CM ","Road-550-W Yellow, 48",605.65,Yellow,100,75,1000.44,48,48-52 CM,18.68,4,"R ",600.2625,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
390,2,"LB ","CM ","Road-550-W Yellow, 48",713.08,Yellow,100,75,1120.49,48,48-52 CM,18.68,4,"R ",672.294,"M ","W ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013-07-01 00:00:00.000,NULL,Current
391,10,NULL,NULL,LL Fork,65.81,NA,500,375,148.22,NULL,NA,NULL,1,NULL,88.932,"L ",NULL,LL Fork,Stout design absorbs shock and offers more precise steering.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
392,10,NULL,NULL,ML Fork,77.92,NA,500,375,175.49,NULL,NA,NULL,1,NULL,105.294,"M ",NULL,ML Fork,Composite road fork with an aluminum steerer tube.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
393,10,NULL,NULL,HL Fork,101.89,NA,500,375,229.49,NULL,NA,NULL,1,NULL,137.694,"H ",NULL,HL Fork,High-performance carbon road fork with curved legs.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
394,11,NULL,NULL,LL Headset,15.18,NA,500,375,34.20,NULL,NA,NULL,1,NULL,20.52,"L ",NULL,LL Headset,Threadless headset provides quality at an economical price.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
395,11,NULL,NULL,ML Headset,45.42,NA,500,375,102.29,NULL,NA,NULL,1,NULL,61.374,"M ",NULL,ML Headset,Sealed cartridge keeps dirt out.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
396,11,NULL,NULL,HL Headset,55.38,NA,500,375,124.73,NULL,NA,NULL,1,NULL,74.838,"H ",NULL,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
397,4,NULL,NULL,LL Mountain Handlebars,17.98,NA,500,375,40.49,NULL,NA,NULL,1,"M ",24.2945,"L ",NULL,LL Mountain Handlebars,All-purpose bar for on or off-road.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
398,4,NULL,NULL,LL Mountain Handlebars,19.78,NA,500,375,44.54,NULL,NA,NULL,1,"M ",26.724,"L ",NULL,LL Mountain Handlebars,All-purpose bar for on or off-road.,2013-07-01 00:00:00.000,NULL,Current
399,4,NULL,NULL,ML Mountain Handlebars,24.99,NA,500,375,56.29,NULL,NA,NULL,1,"M ",33.7745,"M ",NULL,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
400,4,NULL,NULL,ML Mountain Handlebars,27.49,NA,500,375,61.92,NULL,NA,NULL,1,"M ",37.152,"M ",NULL,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2013-07-01 00:00:00.000,NULL,Current
401,4,NULL,NULL,HL Mountain Handlebars,48.55,NA,500,375,109.34,NULL,NA,NULL,1,"M ",65.6018,"H ",NULL,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
402,4,NULL,NULL,HL Mountain Handlebars,53.40,NA,500,375,120.27,NULL,NA,NULL,1,"M ",72.162,"H ",NULL,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2013-07-01 00:00:00.000,NULL,Current
403,4,NULL,NULL,LL Road Handlebars,17.98,NA,500,375,40.49,NULL,NA,NULL,1,"R ",24.2945,"L ",NULL,LL Road Handlebars,Unique shape provides easier reach to the levers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
404,4,NULL,NULL,LL Road Handlebars,19.78,NA,500,375,44.54,NULL,NA,NULL,1,"R ",26.724,"L ",NULL,LL Road Handlebars,Unique shape provides easier reach to the levers.,2013-07-01 00:00:00.000,NULL,Current
405,4,NULL,NULL,ML Road Handlebars,24.99,NA,500,375,56.29,NULL,NA,NULL,1,"R ",33.7745,"M ",NULL,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
406,4,NULL,NULL,ML Road Handlebars,27.49,NA,500,375,61.92,NULL,NA,NULL,1,"R ",37.152,"M ",NULL,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2013-07-01 00:00:00.000,NULL,Current
407,4,NULL,NULL,HL Road Handlebars,48.55,NA,500,375,109.34,NULL,NA,NULL,1,"R ",65.6018,"H ",NULL,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
408,4,NULL,NULL,HL Road Handlebars,53.40,NA,500,375,120.27,NULL,NA,NULL,1,"R ",72.162,"H ",NULL,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2013-07-01 00:00:00.000,NULL,Current
409,12,"LB ","CM ","ML Mountain Frame - Black, 38",185.82,Black,500,375,348.76,38,38-40 CM,2.73,2,"M ",209.256,"M ","U ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
410,17,NULL,NULL,LL Mountain Front Wheel,26.97,Black,500,375,60.75,NULL,NA,NULL,1,"M ",36.447,"L ",NULL,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
411,17,NULL,NULL,ML Mountain Front Wheel,92.81,Black,500,375,209.03,NULL,NA,NULL,1,"M ",125.415,"M ",NULL,ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
412,17,NULL,NULL,HL Mountain Front Wheel,133.30,Black,500,375,300.22,NULL,NA,NULL,1,"M ",180.129,"H ",NULL,HL Mountain Front Wheel,High-performance mountain replacement wheel.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
413,17,"G  ",NULL,LL Road Front Wheel,37.99,Black,500,375,85.57,NULL,NA,900,1,"R ",51.339,"L ",NULL,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
414,17,"G  ",NULL,ML Road Front Wheel,110.28,Black,500,375,248.39,NULL,NA,850,1,"R ",149.031,"M ",NULL,ML Road Front Wheel,Sturdy alloy features a quick-release hub.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
415,17,"G  ",NULL,HL Road Front Wheel,146.55,Black,500,375,330.06,NULL,NA,650,1,"R ",198.036,"H ",NULL,HL Road Front Wheel,Strong wheel with double-walled rim.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
416,17,NULL,NULL,Touring Front Wheel,96.80,Black,500,375,218.01,NULL,NA,NULL,1,"T ",130.806,NULL,NULL,Touring Front Wheel,Aerodynamic rims for smooth riding.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
417,14,"LB ","CM ","ML Road Frame-W - Yellow, 38",300.12,Yellow,500,375,540.75,38,38-40 CM,2.18,2,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
418,14,"LB ","CM ","ML Road Frame-W - Yellow, 38",360.94,Yellow,500,375,594.83,38,38-40 CM,2.18,2,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
419,17,NULL,NULL,LL Mountain Rear Wheel,38.96,Black,500,375,87.75,NULL,NA,NULL,1,"M ",52.647,"L ",NULL,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
420,17,NULL,NULL,ML Mountain Rear Wheel,104.80,Black,500,375,236.03,NULL,NA,NULL,1,"M ",141.615,"M ",NULL,ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
421,17,NULL,NULL,HL Mountain Rear Wheel,145.28,Black,500,375,327.22,NULL,NA,NULL,1,"M ",196.329,"H ",NULL,HL Mountain Rear Wheel,High-performance mountain replacement wheel.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
422,17,"G  ",NULL,LL Road Rear Wheel,49.98,Black,500,375,112.57,NULL,NA,1050,1,"R ",67.539,"L ",NULL,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
423,17,"G  ",NULL,ML Road Rear Wheel,122.27,Black,500,375,275.39,NULL,NA,1000,1,"R ",165.231,"M ",NULL,ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
424,17,"G  ",NULL,HL Road Rear Wheel,158.53,Black,500,375,357.06,NULL,NA,890,1,"R ",214.236,"H ",NULL,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
425,17,NULL,NULL,Touring Rear Wheel,108.78,Black,500,375,245.01,NULL,NA,NULL,1,"T ",147.006,NULL,NULL,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
426,12,"LB ","CM ","ML Mountain Frame - Black, 40",185.82,Black,500,375,348.76,40,38-40 CM,2.77,1,"M ",209.256,"M ","U ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
427,12,"LB ","CM ","ML Mountain Frame - Black, 44",185.82,Black,500,375,348.76,44,42-46 CM,2.81,1,"M ",209.256,"M ","U ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
428,12,"LB ","CM ","ML Mountain Frame - Black, 48",185.82,Black,500,375,348.76,48,48-52 CM,2.85,1,"M ",209.256,"M ","U ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
429,14,"LB ","CM ","ML Road Frame-W - Yellow, 40",300.12,Yellow,500,375,540.75,40,38-40 CM,2.22,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
